review_id,user_id,business_id,date,service_name,state,rec_score,q_responses,business_name,bus_lat,bus_log,stars,user_review,categories,user_name,review_count,average_stars,gender,age,user_log,user_lat,nearest_businesses,shortest_distance,distances,composite_score
150,272,65,2014-04-19 21:54:31,Restaurant service,2,5,1,Chillax Lounge,-1.9430701,30.0997957,4.2,390.0,"Sandwiches, Food, Burgers, Restaurants, Vegan, Desserts",Eileen,64,3.87,0,30,29.3471585979836,-2.545135310434437,"['Mimoza Bar', 'Piano Bar', 'Water Access Rwanda', 'Range group', 'Range group']",1.322286022955552,"[1.322286022955552, 1.331700318464787, 1.3606522089579738, 1.361539743688911, 1.361539743688911]",4.968553223839883
239,10,65,2016-12-04 21:03:32,Fast food,1,10,1,Chillax Lounge,-1.9430701,30.0997957,4.2,390.0,"Sandwiches, Food, Burgers, Restaurants, Vegan, Desserts",Marc,20,4.75,1,35,30.721164137444536,-1.4243255690832988,"['MU Salon', 'Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Papyrus Restaurant Gishushu']",1.7073867221459706,"[1.7073867221459706, 1.753387693220186, 1.753387693220186, 1.753387693220186, 1.7826210370918245]",6.0168322696701955
231,329,65,2015-06-08 23:30:37,Restaurant service,2,7,1,Chillax Lounge,-1.9430701,30.0997957,4.2,390.0,"Sandwiches, Food, Burgers, Restaurants, Vegan, Desserts",Su,103,3.63,2,28,29.592958991017596,-1.5998433738876627,"['Furniture House Ltd', 'Pet Veterinary And Pet Shop Kigali Rwanda', 'Chic Cafe Resto', 'Salon la beaute', 'ECO WASH  STEAM']",0.8184508637089573,"[0.8184508637089573, 0.821825920435818, 0.821825920435818, 0.8394151153607385, 0.8742370316049907]",6.047291465060538
202,44,65,2014-10-11 14:13:01,Fast food vegan,2,7,1,Chillax Lounge,-1.9430701,30.0997957,4.2,390.0,"Sandwiches, Food, Burgers, Restaurants, Vegan, Desserts",Esther,276,3.96,0,28,29.72725414754883,-2.385943844746904,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Mimoza Bar']",0.5711826932822219,"[0.5711826932822219, 0.5711826932822219, 0.5711826932822219, 0.5711826932822219, 0.6208007363549333]",6.073313038083207
195,77,65,2018-03-15 23:00:39,Vegan restaurant,2,8,1,Chillax Lounge,-1.9430701,30.0997957,4.2,390.0,"Sandwiches, Food, Burgers, Restaurants, Vegan, Desserts",Vanetta,60,3.62,2,25,29.70669071439925,-2.289722940985843,"['Mimoza Bar', 'Water Access Rwanda', 'Piano Bar', 'Range group', 'Range group']",0.39149443584044896,"[0.39149443584044896, 0.4367267964482938, 0.4412459954694447, 0.46006989483095706, 0.46006989483095706]",6.500550798729635
286,137,65,2013-10-24 19:22:06,restaurant service,2,7,1,Chillax Lounge,-1.9430701,30.0997957,4.2,390.0,"Sandwiches, Food, Burgers, Restaurants, Vegan, Desserts",Cecilia,8,3.5,0,30,29.73480064065216,-1.911506843163515,"['Salon la beaute', 'Glamour Shop', 'Glamour Shop', 'La Terrasse Bar', 'La Terrasse Bar']",0.09295367320777509,"[0.09295367320777509, 0.12486819067076436, 0.12486819067076436, 0.13259419391003616, 0.13259419391003616]",6.25410732204049
106,74,58,2014-09-10 06:18:19,Diner fare,2,7,1,Zamunda Restaurant a coffee shop and smoothies store,-1.9345977,30.0780428,0.0,0.0,"Diners, Restaurants, Sandwiches, Breakfast & Brunch, Vegetarian",Michael,34,3.77,1,35,30.522710862372133,-1.6564096315445538,"['MU Salon', 'Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Papyrus Restaurant Gishushu']",1.0117807491395912,"[1.0117807491395912, 1.0439034795009003, 1.0439034795009003, 1.0439034795009003, 1.079175539413895]",4.357277396698825
60,51,58,2016-01-30 16:47:44,Breakfast restaurant,2,7,1,Zamunda Restaurant a coffee shop and smoothies store,-1.9345977,30.0780428,0.0,0.0,"Diners, Restaurants, Sandwiches, Breakfast & Brunch, Vegetarian",Tittay,6,2.86,2,28,29.601594402999137,-2.341184687136619,"['Mimoza Bar', 'Piano Bar', 'Water Access Rwanda', 'Range group', 'Range group']",0.603406324454321,"[0.603406324454321, 0.6266927168425089, 0.6443811712682819, 0.6531311872573399, 0.6531311872573399]",4.166846898214294
129,393,58,2017-08-08 17:26:10,Sandwich shop,2,8,-1,Zamunda Restaurant a coffee shop and smoothies store,-1.9345977,30.0780428,0.0,0.0,"Diners, Restaurants, Sandwiches, Breakfast & Brunch, Vegetarian",Tyler,11,3.73,1,35,29.38277961022339,-2.6014874651551154,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Mimoza Bar']",1.3915218695323517,"[1.3915218695323517, 1.3915218695323517, 1.3915218695323517, 1.3915218695323517, 1.3952091305870673]",3.766505396510201
142,129,58,2018-05-29 00:40:48,Restaurant service,2,5,1,Zamunda Restaurant a coffee shop and smoothies store,-1.9345977,30.0780428,0.0,0.0,"Diners, Restaurants, Sandwiches, Breakfast & Brunch, Vegetarian",Brianna,31,4.59,0,35,29.56293828172603,-2.587987381806581,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Mimoza Bar']",1.061272048174722,"[1.061272048174722, 1.061272048174722, 1.061272048174722, 1.061272048174722, 1.2015064194429634]",3.6124428644629014
164,161,82,2014-01-17 12:04:48,Fast food,2,8,1,Kims Kitchen Kigali,-1.9550124,30.0659224,0.0,0.0,"Korean, Restaurants",Greg,41,3.69,1,35,29.42811617777837,-2.634962072120534,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Mimoza Bar']",1.352234925200404,"[1.352234925200404, 1.352234925200404, 1.352234925200404, 1.352234925200404, 1.4215055406350436]",4.271627040525823
173,197,55,2013-12-07 17:33:33,Dancewear store,2,6,1,Uburanga Arts Studio,-1.9601621,30.0963163,3.9,17.0,"Arts & Crafts, Sports Wear, Costumes, Performing Arts, Adult, Shopping, Sporting Goods, Arts & Entertainment, Fashion",Daniel,3,3.67,1,35,30.740173967992725,-2.330290804508413,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Posada Lounge', 'Mojo Palace']",1.2882145294226814,"[1.2882145294226814, 1.2882145294226814, 1.2882145294226814, 1.289395859762065, 1.2924414270185174]",5.36667463077799
243,62,16,2017-09-09 04:48:26,Restaurant service,3,4,1,Lord Mens Wear,-1.9436497,30.0578811,4.3,4.0,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates",Michael,42,1.87,1,30,30.762026180102023,-1.5872120702538175,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'MU Salon', 'Papyrus Restaurant Gishushu']",1.478479996778098,"[1.478479996778098, 1.478479996778098, 1.478479996778098, 1.496435609838815, 1.5507843583742176]",5.379475026811595
148,6,16,2015-07-16 10:14:44,Bar service,2,7,1,Lord Mens Wear,-1.9436497,30.0578811,4.3,4.0,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates",Robin,1594,3.75,1,50,30.530137516378137,-1.3359782964731104,"['MU Salon', 'ECO WASH  STEAM', 'Princes and Princesses of Heaven', 'Papyrus Restaurant Gishushu', 'Papyrus Restaurant Gishushu']",1.6726081796974686,"[1.6726081796974686, 1.7517275378984962, 1.7617166573370087, 1.767378362421059, 1.767378362421059]",5.87948662307799
105,266,16,2015-01-04 16:16:18,Restaurant service,1,9,1,Lord Mens Wear,-1.9436497,30.0578811,4.3,4.0,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates",Donovan,2,5.0,1,30,29.704840719901814,-2.761397612256416,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Mimoza Bar']",1.1821533513079545,"[1.1821533513079545, 1.1821533513079545, 1.1821533513079545, 1.1821533513079545, 1.5744000824912265]",5.724386546309449
346,25,16,2015-10-23 18:37:20,Bar and restaurant,2,8,1,Lord Mens Wear,-1.9436497,30.0578811,4.3,4.0,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates",R.,14,3.8,2,30,29.820725360212347,-2.407532387870759,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Mimoza Bar']",0.3984147793784717,"[0.3984147793784717, 0.3984147793784717, 0.3984147793784717, 0.3984147793784717, 0.6769722720116654]",6.575675220086573
91,179,16,2011-03-21 00:05:20,Restaurant dining,1,10,1,Lord Mens Wear,-1.9436497,30.0578811,4.3,4.0,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates",Colleen,31,4.79,0,35,29.817777424986986,-1.6191796395021234,"['ECO WASH  STEAM', 'Thella Cafe', 'Thella Cafe', 'Thella Cafe', 'Thella Cafe']",0.5752700172004122,"[0.5752700172004122, 0.6492083794422806, 0.6492083794422806, 0.6492083794422806, 0.6492083794422806]",6.421685954766064
174,53,16,2011-02-15 21:03:42,Bar and Restaurant,2,8,1,Lord Mens Wear,-1.9436497,30.0578811,4.3,4.0,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates",Jennifer,167,4.05,0,30,29.209031825570737,-2.498317713273157,"['Piano Bar', 'Mimoza Bar', 'Range group', 'Range group', 'Range group']",1.4237287076762442,"[1.4237287076762442, 1.4346374256298138, 1.456482488998089, 1.456482488998089, 1.456482488998089]",5.96784535529292
326,5,16,2012-02-01 02:59:31,Bar and restaurant,1,10,1,Lord Mens Wear,-1.9436497,30.0578811,4.3,4.0,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates",Alex,10,3.29,1,30,30.595366826761808,-2.082930364633929,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Nyandungu RestaurantBourbon Coffee', 'Mojo Palace']",0.7267446541941398,"[0.7267446541941398, 0.7267446541941398, 0.7267446541941398, 0.8442534561038275, 0.8888832723825612]",6.023686102763612
168,218,16,2013-01-28 03:42:18,Brunch options,2,8,1,Lord Mens Wear,-1.9436497,30.0578811,4.3,4.0,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates",Kurt,34,3.91,1,35,29.557209261938805,-2.8000124559389805,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Mimoza Bar']",1.4323406820529436,"[1.4323406820529436, 1.4323406820529436, 1.4323406820529436, 1.4323406820529436, 1.7202905749828505]",6.00255153137062
199,233,16,2017-07-18 20:15:28,Restaurant brunch,2,7,1,Lord Mens Wear,-1.9436497,30.0578811,4.3,4.0,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates",Angel,145,3.64,1,45,30.134831725816067,-1.6931486621552696,"['ECO WASH  STEAM', 'MU Salon', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro']",0.5566193010474464,"[0.5566193010474464, 0.574819385217936, 0.5902128083135789, 0.5902128083135789, 0.5902128083135789]",6.268726359810954
264,185,16,2011-04-22 18:27:29,Bar service,2,7,1,Lord Mens Wear,-1.9436497,30.0578811,4.3,4.0,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates",Marcia,51,3.49,0,25,29.76746771639949,-1.707600098614665,"['ECO WASH  STEAM', 'Pet Veterinary And Pet Shop Kigali Rwanda', 'Chic Cafe Resto', 'Thella Cafe', 'Thella Cafe']",0.43441149199179313,"[0.43441149199179313, 0.44783201856615973, 0.44783201856615973, 0.45958420768705494, 0.45958420768705494]",6.099742684167393
13,76,16,2012-05-29 14:19:58,Restaurant service,2,5,1,Lord Mens Wear,-1.9436497,30.0578811,4.3,4.0,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates",Carolina,27,3.33,0,30,30.57538210848743,-1.5463374940370394,"['MU Salon', 'Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Papyrus Restaurant Gishushu']",1.2829167795019825,"[1.2829167795019825, 1.337898420055314, 1.337898420055314, 1.337898420055314, 1.3591004983891246]",5.108142547255655
110,278,16,2009-05-26 03:01:17,Restaurant service,2,7,1,Lord Mens Wear,-1.9436497,30.0578811,4.3,4.0,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates",Erin,9,3.67,0,30,30.646317297746496,-2.0457888353044447,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Nyandungu RestaurantBourbon Coffee', 'Ubumuntu Store']",0.8070317545594303,"[0.8070317545594303, 0.8070317545594303, 0.8070317545594303, 0.9302429248241533, 1.0015473010357168]",6.039313968359681
323,280,16,2014-09-10 04:52:25,Bar and restaurant,2,8,1,Lord Mens Wear,-1.9436497,30.0578811,4.3,4.0,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates",Christine,38,3.41,0,25,30.27346845678324,-1.3579629245078466,"['ECO WASH  STEAM', 'MU Salon', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro']",1.3959192919959094,"[1.3959192919959094, 1.4508116257714316, 1.4699673534336075, 1.4699673534336075, 1.4699673534336075]",6.039313294943377
160,313,16,2012-04-29 23:04:28,Restaurant service,2,8,1,Lord Mens Wear,-1.9436497,30.0578811,4.3,4.0,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates",Ace,70,3.97,2,30,29.35621511821924,-2.442652765910103,"['Piano Bar', 'Mimoza Bar', 'Range group', 'Range group', 'Range group']",1.1169857669638565,"[1.1169857669638565, 1.1203974993148114, 1.1487140919383323, 1.1487140919383323, 1.1487140919383323]",6.217503200370188
10,96,59,2015-01-04 15:28:37,Restaurant service,1,9,1,Jumia Food Rwanda,-1.9597445,30.1160071,3.4,38.0,"American (New), Restaurants",Pedro,2,5.0,1,35,30.01543941793622,-1.4646703207396667,"['ECO WASH  STEAM', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro']",0.9523567517049288,"[0.9523567517049288, 1.0693486292694288, 1.0693486292694288, 1.0693486292694288, 1.0693486292694288]",5.6933600177122035
51,64,59,2012-09-10 18:08:43,Fine dining,1,10,1,Jumia Food Rwanda,-1.9597445,30.1160071,3.4,38.0,"American (New), Restaurants",Zachary,124,3.64,1,30,30.74426386114049,-2.0652029017694344,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Nyandungu RestaurantBourbon Coffee', 'Mojo Palace']",1.0068492961788869,"[1.0068492961788869, 1.0068492961788869, 1.0068492961788869, 1.1291355879768161, 1.1880526101943878]",5.641379572835755
294,365,45,2013-10-24 13:27:27,Vegan restaurant,1,9,1,The Green Lounge Bar  Restaurant,-1.9678756,30.1025695,4.4,79.0,"Chicken Wings, Pizza, Restaurants, Steakhouses, Sandwiches, Vegan, Vegetarian",Karen,5,4.8,0,25,29.55388032346627,-2.597963521057273,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Mimoza Bar']",1.0901479231103448,"[1.0901479231103448, 1.0901479231103448, 1.0901479231103448, 1.0901479231103448, 1.2315351094007796]",5.6943883522918775
363,388,95,2012-06-26 13:09:59,years old Floral design,1,10,1,Abraham Konga,-1.9542315,30.0805252,4.9,55.0,"Florists, Shopping, Party & Event Planning, Flowers & Gifts, Event Planning & Services",Lindsay,138,3.74,0,32,29.87442842731297,-1.9905515620494707,"['Greek Taverna', 'Greek Taverna', 'Greek Taverna', 'Greek Taverna', 'Greek Taverna']",0.04167417347827021,"[0.04167417347827021, 0.04167417347827021, 0.04167417347827021, 0.04167417347827021, 0.04167417347827021]",6.611266660974396
297,342,95,2017-04-19 15:31:14,Event planning,1,10,1,Abraham Konga,-1.9542315,30.0805252,4.9,55.0,"Florists, Shopping, Party & Event Planning, Flowers & Gifts, Event Planning & Services",Alison,28,3.69,0,30,30.7784512931578,-1.7039495119491392,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'MU Salon', 'Papyrus Restaurant Gishushu']",1.3088523365823796,"[1.3088523365823796, 1.3088523365823796, 1.3088523365823796, 1.381440527431928, 1.4160970230617718]",6.099087542720614
284,115,159,2013-12-30 03:58:23,Trail hiking,1,9,1,Akagera nationalpark,-1.879612,30.7040199,4.6,839.0,"Hiking, Parks, Active Life",Callan,365,3.72,1,35,30.173448683607788,-2.203384456449329,"['Posada Lounge', 'Mojo Palace', 'Mojo Palace', 'Mojo Palace', 'Mojo Palace']",0.16779638534748295,"[0.16779638534748295, 0.2253993112065383, 0.2253993112065383, 0.2253993112065383, 0.2253993112065383]",6.310858325202002
14,327,105,2012-01-03 15:38:07,Tea shop,2,8,1,Question Coffee Kiyovu,-1.9559795,30.070137,4.5,70.0,"Coffee & Tea, Food",Rebecca,439,3.55,0,30,29.52085334694152,-1.868484336884335,"['Furniture House Ltd', 'Glamour Shop', 'Glamour Shop', 'La Terrasse Bar', 'La Terrasse Bar']",0.13590806175127865,"[0.13590806175127865, 0.4806570524718571, 0.4806570524718571, 0.48309569474638514, 0.48309569474638514]",6.661892725525054
70,123,105,2013-07-14 20:02:09,Tea shop,1,9,1,Question Coffee Kiyovu,-1.9559795,30.070137,4.5,70.0,"Coffee & Tea, Food",James,145,3.68,1,35,29.89590976766292,-2.7043671371133846,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Naman Restaurant']",0.8966946818553646,"[0.8966946818553646, 0.8966946818553646, 0.8966946818553646, 0.8966946818553646, 1.364819062531415]",5.669880778401854
16,265,116,2011-02-13 18:02:42,Fast food,2,7,1,HT Restaurant Bar  Grill,-1.9601505,30.1062622,4.1,11.0,"Breakfast & Brunch, Pizza, Greek, Restaurants, Food",Robin,73,3.87,1,25,29.870940874266623,-1.9051123675565305,"['Kigali Fast Food', 'Kigali Fast Food', 'Kigali Fast Food', 'Quincaillerie Siza', 'Zamunda Restaurant a coffee shop and smoothies store']",0.02774632650028538,"[0.02774632650028538, 0.02774632650028538, 0.02774632650028538, 0.07313892526444535, 0.07550975664912858]",6.35442190248375
302,274,143,2009-03-01 04:52:28,Restaurant dining,2,8,1,Alam Grill House,-1.9415554,30.060578,4.3,53.0,"Pizza, Restaurants",David,56,3.47,1,40,30.581431332624792,-1.5734881306694757,"['MU Salon', 'Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Papyrus Restaurant Gishushu']",1.241282587661843,"[1.241282587661843, 1.284547447862734, 1.284547447862734, 1.284547447862734, 1.3137538260746418]",6.264787512643011
341,258,21,2017-10-02 12:32:25,Hotel accommodations,3,1,1,Kigali Marriott Hotel,-1.9537159,30.0621094,4.6,2766.0,"Event Planning & Services, Hotels & Travel, Hotels, Venues & Event Spaces",Bill,13,4.08,1,45,29.815829965587834,-2.5884756182997366,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Naman Restaurant']",0.6930404700886534,"[0.6930404700886534, 0.6930404700886534, 0.6930404700886534, 0.6930404700886534, 1.1266875665344407]",5.4556251833058145
77,2,28,2014-09-10 01:55:08,Restaurant service,2,7,1,Captain Yummy Coffee Shop,-1.9627472,30.1205015,4.0,2.0,"Restaurants, Cambodian",John,323,4.2,1,32,29.35715872194633,-2.1468597437258943,"['Furniture House Ltd', 'Piano Bar', 'Range group', 'Range group', 'Range group']",0.6498913754856057,"[0.6498913754856057, 0.7531700917440226, 0.7860300400285656, 0.7860300400285656, 0.7860300400285656]",6.052009258423646
230,91,28,2016-01-17 19:24:22,Restaurant service,2,8,1,Captain Yummy Coffee Shop,-1.9627472,30.1205015,4.0,2.0,"Restaurants, Cambodian",Aelita,509,4.12,0,30,30.047917969750305,-1.5480344430234048,"['ECO WASH  STEAM', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro']",0.7655187765346405,"[0.7655187765346405, 0.8685761772166941, 0.8685761772166941, 0.8685761772166941, 0.8685761772166941]",6.39344948246721
84,392,28,2016-05-07 03:24:35,Restaurant dining,1,9,1,Captain Yummy Coffee Shop,-1.9627472,30.1205015,4.0,2.0,"Restaurants, Cambodian",Joanne,235,3.83,0,30,29.307221871740087,-1.86305243830084,"['Furniture House Ltd', 'Glamour Shop', 'Glamour Shop', 'La Terrasse Bar', 'La Terrasse Bar']",0.3540307360146672,"[0.3540307360146672, 0.8802591428360084, 0.8802591428360084, 0.8809688602952996, 0.8809688602952996]",5.737128926477576
361,247,28,2014-01-17 00:17:58,Restaurant dining,1,9,1,Captain Yummy Coffee Shop,-1.9627472,30.1205015,4.0,2.0,"Restaurants, Cambodian",Vyreak,11,4.08,2,35,30.232084979712457,-2.269712595448818,"['Posada Lounge', 'Mojo Palace', 'Mojo Palace', 'Mojo Palace', 'Mojo Palace']",0.3715686291040197,"[0.3715686291040197, 0.4217730672059405, 0.4217730672059405, 0.4217730672059405, 0.4217730672059405]",5.961223110651009
215,104,28,2013-10-25 19:40:51,Restaurant service,2,8,1,Captain Yummy Coffee Shop,-1.9627472,30.1205015,4.0,2.0,"Restaurants, Cambodian",S,412,3.67,2,30,30.546218578496404,-2.2499284446835848,"['Mojo Palace', 'Mojo Palace', 'Mojo Palace', 'Mojo Palace', 'Posada Lounge']",0.8569367349171152,"[0.8569367349171152, 0.8569367349171152, 0.8569367349171152, 0.8569367349171152, 0.8569746326457086]",6.304249755312291
399,162,28,2014-04-01 02:06:13,Family style,1,10,1,Captain Yummy Coffee Shop,-1.9627472,30.1205015,4.0,2.0,"Restaurants, Cambodian",Jimmy,70,3.32,1,30,30.824592779477715,-2.3168712394775985,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Mojo Palace', 'Mojo Palace']",1.4013147435537052,"[1.4013147435537052, 1.4013147435537052, 1.4013147435537052, 1.434030517061849, 1.434030517061849]",5.585716890156799
23,353,98,2012-06-26 13:50:25,Waxing service,1,9,1,Le Spa Kigali,-1.9478142,30.0929409,4.5,182.0,"Makeup Artists, Laser Hair Removal, Cosmetics & Beauty Supply, Hair Removal, Day Spas, Medical Spas, Shopping, Beauty & Spas, Skin Care, Massage Therapy, Hair Salons, Health & Medical",Melissa,16,3.5,0,37,29.0090607663896,-2.4743558660813663,"['Piano Bar', 'Furniture House Ltd', 'Mimoza Bar', 'Range group', 'Range group']",1.703314401327902,"[1.703314401327902, 1.7112839495597534, 1.7316771091453884, 1.737522991782872, 1.737522991782872]",5.137902948027623
136,103,14,2011-12-01 01:37:20,Bar service,2,6,1,The Best Nigerian Food In Kigali,-1.9432938,30.0625438,4.6,244.0,"American (New), Bars, Restaurants, Nightlife",Jim,88,4.16,1,45,30.644949690807024,-1.903539496937685,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Nyandungu RestaurantBourbon Coffee', 'Papyrus Restaurant Gishushu']",0.837679546880263,"[0.837679546880263, 0.837679546880263, 0.837679546880263, 0.964304560885931, 0.9987161531374222]",6.0911475132889485
374,389,14,2010-11-22 14:06:35,Bar and restaurant,1,9,1,The Best Nigerian Food In Kigali,-1.9432938,30.0625438,4.6,244.0,"American (New), Bars, Restaurants, Nightlife",Austin,11,3.75,1,35,30.39663161459167,-2.1511842664647114,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Mojo Palace', 'Mojo Palace']",0.4808763473951507,"[0.4808763473951507, 0.4808763473951507, 0.4808763473951507, 0.4974187510002919, 0.4974187510002919]",6.0562021089081375
371,285,14,2015-02-16 23:49:00,Pub restaurant,2,7,1,The Best Nigerian Food In Kigali,-1.9432938,30.0625438,4.6,244.0,"American (New), Bars, Restaurants, Nightlife",Jeff,166,4.23,1,35,30.082904402953453,-1.6060841419844998,"['ECO WASH  STEAM', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro']",0.6603074999485988,"[0.6603074999485988, 0.7432192597037752, 0.7432192597037752, 0.7432192597037752, 0.7432192597037752]",6.455970639161975
132,192,14,2014-09-26 23:42:29,Slow service,3,4,1,The Best Nigerian Food In Kigali,-1.9432938,30.0625438,4.6,244.0,"American (New), Bars, Restaurants, Nightlife",Colin,11,4.18,1,35,29.791846109782483,-2.576520558323396,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Mimoza Bar']",0.6972782780525317,"[0.6972782780525317, 0.6972782780525317, 0.6972782780525317, 0.6972782780525317, 1.0998971514648792]",6.279187579222247
357,57,39,2013-02-21 23:57:06,Customer service,3,2,0,Inka Steakhouse,-1.9608655,30.0953702,4.4,694.0,"Home & Garden, Arts & Crafts, Shopping, Fabric Stores",Paige,214,3.21,2,25,29.508129682231505,-2.173389869335252,"['Piano Bar', 'Range group', 'Range group', 'Range group', 'Kokobe']",0.4712034591320988,"[0.4712034591320988, 0.5055423473596173, 0.5055423473596173, 0.5055423473596173, 0.5202933862250293]",5.198850227276907
283,210,39,2014-05-07 20:17:26,Fabric store,2,5,1,Inka Steakhouse,-1.9608655,30.0953702,4.4,694.0,"Home & Garden, Arts & Crafts, Shopping, Fabric Stores",Kristian,19,3.84,1,30,29.67919789133413,-1.5313035192411544,"['ECO WASH  STEAM', 'Pet Veterinary And Pet Shop Kigali Rwanda', 'Chic Cafe Resto', 'Thella Cafe', 'Thella Cafe']",0.8986428549263923,"[0.8986428549263923, 0.9213195571334414, 0.9213195571334414, 0.9404348735980802, 0.9404348735980802]",5.46466369975958
185,191,39,2011-02-14 14:31:27,Button selection,2,7,1,Inka Steakhouse,-1.9608655,30.0953702,4.4,694.0,"Home & Garden, Arts & Crafts, Shopping, Fabric Stores",Kaitlin,267,3.78,0,35,29.265161186066123,-2.4946498226241167,"['Piano Bar', 'Mimoza Bar', 'Range group', 'Range group', 'Range group']",1.3373253579485138,"[1.3373253579485138, 1.34335430749474, 1.369479138227476, 1.369479138227476, 1.369479138227476]",5.724839482603562
69,73,114,2014-07-28 00:56:07,Bar service,2,7,1,Papyrus Restaurant Gishushu,-1.9415935,30.1359648,4.0,1.0,"Bars, Nightlife, Pubs",Mezz,64,3.76,2,25,30.5057444543972,-2.291354206327933,"['Posada Lounge', 'Mojo Palace', 'Mojo Palace', 'Mojo Palace', 'Mojo Palace']",0.8233113850185657,"[0.8233113850185657, 0.8346196219149676, 0.8346196219149676, 0.8346196219149676, 0.8346196219149676]",5.9770883861768285
